TrialID,Title,Phase,Status,Enrollment
NCT02182219,"Oral Treatment With BIBF 1120 Together With Docetaxel and Prednisone in Patients With Hormone Refractory Prostate Cancer",PHASE1,COMPLETED,21
NCT04433819,"Nailfold Capillaroscopy Evaluation in Cushing Syndrome Patients",N/A,UNKNOWN,200
NCT00501319,"Measurement of Pain and Other Symptoms of Non-Small Cell Lung Cancer (NSCLC) Patients Following Thoracic Surgery",N/A,COMPLETED,127
NCT02933619,"ProMRI ICD/CRT-D Post Approval Study",N/A,COMPLETED,24249
NCT02200419,"POC - Transfusion Algorithm Cardiac Study",NA,COMPLETED,7402
NCT06958419,"Node-Sparing Short-Course Radiotherapy Plus Chemotherapy  Bevacizumab and PD-1 Inhibitor in Metastatic pMMR/MSS Colorectal Cancer (MODIFI-CRC)",PHASE2 PHASE3,RECRUITING,286
NCT00176930,"Stem Cell Transplant for Hematological Malignancy",NA,TERMINATED,330
NCT00923130,"Bevacizumab Plus Ixabepilone to Treat Patients With Advanced Kidney Cancer",PHASE2,COMPLETED,30
NCT05526430,"Study of Harmine in Healthy Subjects",PHASE1,COMPLETED,27
NCT00880230,"Iliac Artery Treatment With The Invatec Scuba™ Cobalt Chromium Stent (INTENSE)",NA,COMPLETED,141
NCT06191328,"A Prospective  Open  Self-controlled Study of the Effects of Chiglitazar Sodium on Glucose and Lipid Metabolism in Patients With Type 2 Diabetes Mellitus (T2DM)",NA,UNKNOWN,40
NCT01474928,"Asthma and Health Literacy in Newcomer Communities in the Greater Vancouver Area",NA,COMPLETED,92
NCT02755428,"Subretinal Transplantation of Retinal Pigment Epitheliums in Treatment of Age-related Macular Degeneration Diseases",PHASE1 PHASE2,UNKNOWN,10
NCT03964428,"Serum Ferritin and Hepicidin Concentration in Chronic Periodontitis Patients With T2DM",N/A,COMPLETED,60
NCT00004928,"Calcitriol and Zoledronate in Treating Patients With Progressive Prostate Cancer",PHASE1,COMPLETED,N/A
NCT06427928,"Effect on Anxiety in Pediatric Patients; Successful Randomized Controlled Trial",NA,COMPLETED,58
NCT03596528,"Interstitial Lung Disease (ILD). Diagnostic Yield of Surgical Lung Biopsy Versus Cryobiopsy in the Same Surgical Stage.",NA,UNKNOWN,40
NCT07439328,"ASTRA Study: Circulating Tumor Cells in Blood of Patients With High-Grade Serous Ovarian Cancer",NA,COMPLETED,30
NCT03863028,"Development and Validation of a Simulator-based Test in Transurethral Resection of Bladder Tumors",N/A,COMPLETED,49
NCT06784765,"Preventive Use of PIPAC in Locally Advanced Gastric Cancer.",NA,RECRUITING,160
NCT00016965,"BMS-247550 in Treating Patients With Advanced Pancreatic Cancer",PHASE2,COMPLETED,N/A
NCT02584465,"REGorafenib vsTamoxifen in Patients With Platinum-sensitive OVARian Carcinoma and Isolated Biological Progression",PHASE2,COMPLETED,68
NCT04131465,"Home HIV Testing for Older Adults in South Africa",NA,UNKNOWN,3578
NCT02675465,"First-In-Human Study to Evaluate Safety  Tolerability  and PK of Intravenous ATB200 Alone and When Co-Administered With Oral AT2221",PHASE1 PHASE2,COMPLETED,29
NCT01542567,"Efficacy of Diclofenac BCG Irrigations",PHASE3,UNKNOWN,100
NCT06313567,"Metronomic Capecitabine in Stage III Gastric Cancer",PHASE3,RECRUITING,722
NCT04076267,"Psychometric Validation of the ESAS12-F",N/A,UNKNOWN,200
NCT03257267,"Study of Cemiplimab in Adults With Cervical Cancer",PHASE3,COMPLETED,608
NCT02704767,"Tarceva With or Without Apatinib in the Advanced Lung Adenocarcinoma",PHASE2,UNKNOWN,60
NCT01562067,"Sonographic Characteristics of Tumor Indices in Patients With Cervical Cancer During Chemo-radiotherpy",N/A,UNKNOWN,40
NCT03670667,"A Study to Determine the Risk of Cancer in Rheumatoid Arthritis (RA) Patients Who Use Abatacept and Other Biologic Agents",N/A,COMPLETED,1132
NCT04125667,"Culture System for Isolating Circulating Tumor cells_2",N/A,UNKNOWN,45
NCT00600067,"A VI-0521 Study to Evaluate the Long-term Safety and Efficacy in Type 2 Diabetic Adults",PHASE2,COMPLETED,130
NCT04914000,"Motivating a Spectrum of Cancer Patients to Quit Smoking",NA,COMPLETED,53
NCT04893200,"Radiomics-based Prediction Model of Tumor Spread Through Air Space in Lung Adenocarcinoma",N/A,COMPLETED,150
NCT02290600,"Feasibility Study Using Run-to-Run Control to Optimize Continuous Glucose Sensor Bias",N/A,COMPLETED,23
NCT00107900,"Study of the Efficacy and Safety of DU-176b in Preventing Blood Clots in Patients Undergoing Total Hip Replacement",PHASE2,COMPLETED,606
NCT04600700,"Use of a Predictive Analytics Algorithm to Optimize Weaning of Inotropes Following Pediatric Cardiac Surgery",N/A,UNKNOWN,250
NCT01794000,"A Study of Prasugrel in Pediatric Participants With Sickle Cell Disease (SCD)",PHASE3,TERMINATED,341
NCT06987500,"A Study of PARG Inhibitor XNW29016 in Patients With Advanced Solid Tumors Who Failed Standard Treatment",PHASE1 PHASE2,RECRUITING,132
NCT05272800,"BIS-guided Fluid Management in HD Patients",NA,COMPLETED,110
NCT07012200,"Effect of Immersive Interactive Nursing Guidance on Anxiety  Cognition  and Self-efficacy in CHD Patients Undergoing Cardiac Catheterization",NA,TERMINATED,108
NCT05253807,"Study to Evaluate the Efficacy and Safety of Pemigatinib in Participants With Relapsed or Refractory Advanced Non-Small Cell Lung Cancer With an FGFR Alteration",PHASE2,COMPLETED,8
NCT01249807,"Taiwanese People's Willingness to Participate in Cancer Screening: Colon  Oral Cavity  Breast  and Cervical Cancer Screening",N/A,UNKNOWN,100
NCT03946007,"Quality of Life and Physical Fitness After Immune Checkpoint Inhibitors",N/A,COMPLETED,134
NCT03765307,"Bronchial Ablation for Treatment of Asthma (BATA) Trial",NA,ACTIVE_NOT_RECRUITING,160
NCT03349307,"Thin-EBUS in Ex-vivo Human Lungs",NA,COMPLETED,20
NCT05751707,"VICOR Study-High Frequency Chest Wall Oscillations (HFCWO) in Patients With Acute Respiratory Failure and Hypersecretion",NA,UNKNOWN,88
NCT05390892,"PREvention of CardIovascular and DiabEtic kidNey Disease in Type 2 Diabetes",PHASE4,RECRUITING,6000
NCT04034992,"A Study on Patients With Chronic Kidney Disease (CKD) to Assess Treatment Experience and Patterns  Effect of the Treatment  Patient Outcomes and Patient Quality of Life",N/A,COMPLETED,1052
NCT00029692,"Effects of Ginseng and Ginkgo on Drug Disposition in Man",PHASE2,COMPLETED,60
NCT07347392,"The Role of Radiotherapy for the Management of Non-melanoma Skin Cancer in Denmark.",N/A,ENROLLING_BY_INVITATION,2900
NCT04943692,"Efficacy and Safety of Metformin Glycinate Compared to Metformin Hydrochloride on the Progression of Type 2 Diabetes",PHASE3,SUSPENDED,500
NCT04547192,"Improving Initial Management of the Injured at Ghanaian District and Regional Hospitals With a Trauma Intake Form",NA,COMPLETED,4105
NCT04844736,"Testing the Feasibility of a Simplified Workflow for Lung Cancer",NA,COMPLETED,36
NCT01494636,"The Safety  Tolerability  PK and PD of GSK2339345 in Healthy Subjects",PHASE1,COMPLETED,31
NCT02357836,"Neoadjuvant Itraconazole in Non-small Cell Lung Cancer",EARLY_PHASE1,COMPLETED,13
NCT00505336,"The Effect of Eplerenone and Atorvastatin on Markers of Collagen Turnover in Diastolic Heart Failure",NA,COMPLETED,43
NCT05723536,"PLAI-AF Trial: Hybrid Endo-epicardial Partial Left Atrial Isolation vs. Endocardial Ablation in Patients With Persistent Atrial Fibrillation",PHASE3,UNKNOWN,80
NCT03555136,"Real-life Effectiveness of Vortioxetine in Depression",N/A,COMPLETED,992
NCT03267836,"Neoadjuvant Avelumab and Hypofractionated Proton Radiation Therapy Followed by Surgery for Recurrent Radiation-refractory Meningioma",PHASE1,TERMINATED,9
NCT04927936,"A Trial Among HealthCare Workers (HCW) Vaccinated With Janssen Vaccine: the SWITCH Trial",NA,UNKNOWN,432
NCT07109336,"Development and Prospective Validation of a Heterogeneous Treatment Effect-Based Decision Model for Transarterial Chemoembolization Combined With or Without Atezolizumab Plus Bevacizumab in Unresectable Hepatocellular Carcinoma",NA,NOT_YET_RECRUITING,790
NCT03790111,"A Safety and Efficacy Study of XERMELO® + First-line Chemotherapy in Patients With Advanced Biliary Tract Cancer",PHASE2,TERMINATED,53
NCT01831011,"Mildronate for Acute Ischemic Stroke",PHASE2,COMPLETED,227
NCT04490811,"Seroprevalence and Immunoprotection Against COVID-19 in Parisian Children",N/A,UNKNOWN,800
NCT02271711,"Expanded Natural Killer Cell Infusion in Treating Younger Patients With Recurrent/Refractory Brain Tumors",PHASE1,COMPLETED,12
NCT07436611,"Rapamycin Dose-Ranging Efficacy Study in Port Wine Stains",PHASE2,NOT_YET_RECRUITING,30
NCT01792011,"Accuracy of the Pleth Variability Index to Predict Fluid Responsiveness in Liver Transplantation",PHASE4,COMPLETED,25
NCT03116971,"Phase Ib/II Study of M3814 With Etoposide and Cisplatin in Small Cell Lung Cancer (SCLC) Extensive Disease (ED)",PHASE1,TERMINATED,2
NCT00002571,"SWOG-9320 Combination Chemotherapy  Radiation Therapy  and Antiviral Therapy in Treating Patients With AIDS-Related Lymphoma",PHASE2,COMPLETED,52
NCT00020371,"BMS-247550 in Treating Patients With Cancers That Have Not Responded to Previous Therapy",PHASE1,COMPLETED,N/A
NCT05937971,"Plantar Sensitivity Training and Aerobic Exercise Training in Patients With Multiple Sclerosis (PlaSTAcET Study)",NA,UNKNOWN,30
NCT05870371,"The Effect of the Feldenkrais Method on Pain and Function in Patients With Chronic Neck Pain",NA,COMPLETED,200
NCT06940271,"Feasibility and Effect of Wrapping Nerves With a Multi-Layer Perinatal Tissue Allograft During Prostatectomy",NA,RECRUITING,25
NCT06888271,"DNA Methylation in Brugada Syndrome and Risk of Sudden Cardiac Death",N/A,NOT_YET_RECRUITING,10
NCT03552744,"Colorectal Cancer Screening Among Primary Care Physicians of the Swiss Sentinel Surveillance Network",NA,COMPLETED,109
NCT00670644,"Self-Care for Lymphedema in Patients With Breast Cancer",N/A,COMPLETED,51
NCT05714644,"Community Collaboration to Advance Racial/Ethnic Equity in CRC Screening",NA,COMPLETED,5127
NCT02315144,"An Efficacy and Safety Profile of Inhaled TV48108 in Healthy Volunteers and COPD Patients",PHASE1,TERMINATED,61
NCT02169544,"Post-marketing Study Assessing the Long-Term Safety of Abatacept",N/A,COMPLETED,100000
NCT02255344,"Multicenter Study to Develop a Risk Model for Early Major Cardiovascular Events",N/A,COMPLETED,21827
NCT03985644,"Multi-center Clinical Application of Hangzhou Criteria in Liver Transplantation for Hepatocellular Carcinoma",N/A,UNKNOWN,500
NCT00595244,"Safety and Efficacy Study of PB127 Ultrasound Contrast Agent in Patients With Suspected Coronary Artery Disease",PHASE3,COMPLETED,456
NCT02285244,"Sotrastaurin Acetate in Treating Patients With Relapsed or Refractory Chronic Lymphocytic Leukemia  Small Lymphocytic Leukemia  Prolymphocytic Leukemia  or Richter's Transformation",PHASE2,WITHDRAWN,N/A
NCT00449644,"TMC207-TiDP13-C208: Anti-bacterial Activity  Safety  and Tolerability of TMC207 in Participants With Multi-drug Resistant Mycobacterium Tuberculosis (MDR-TB).",PHASE2,COMPLETED,208
NCT07464470,"Comparison of Molecular-Genetic Concordance of the Primary Tumor and Brain Metastases of Gastroesophageal Cancers",N/A,RECRUITING,30
NCT06564870,"Efficacy and Safety Study of DURVALUMAB Maintenance in Patients With Stage III Non-Small Cell Lung Cancer",N/A,ACTIVE_NOT_RECRUITING,200
NCT02749370,"Study to Evaluate the Efficacy of Etanercept Treatment in Adults Who Failed Therapy With Apremilast",PHASE4,COMPLETED,80
NCT06836973,"Blinatumomab for Treatment of Refractory Myasthenia Gravis",PHASE2 PHASE3,NOT_YET_RECRUITING,2
NCT02775773,"Clinical Study to Assess the Equivalence of Tranexamic Acid vs Oxytocin in Reducing the PPH",PHASE3,COMPLETED,256
NCT00479973,"The Anti-Diabetic and Cholesterol-Lowering Effects of Cinnamon and Cassia Bark",PHASE2,UNKNOWN,70
NCT01213173,"Evaluation of Succinate Metoprolol on Heart Rate in the Stable Angina Patients",PHASE4,COMPLETED,251
NCT00239473,"12 Week Comparison of 5 Mcg and 10 Mcg of Tiotropium / Respimat  Placebo and Ipratropium MDI in COPD",PHASE3,COMPLETED,429
NCT04343573,"Proton Craniospinal Radiation Therapy vs. Partial Photon Radiation Therapy for Leptomeningeal Metastasis From Solid Tumors",PHASE2,COMPLETED,102
NCT07372573,"Pressurized Meter Dose Inhaler V/S Dry Powder Inhaler",NA,NOT_YET_RECRUITING,210
NCT05725473,"Clinical Efficacy and Safety of Endoscopic Dilatation With Eso-Filp in Benign Esophageal Strictures",NA,UNKNOWN,15
NCT00699673,"Evaluation of the Brain Natriuretic Peptide as a Predictor of Morbidity and Mortality in Cardiac Surgery",N/A,UNKNOWN,500
NCT04145973,"Evaluation of Prognostic Monitoring for Breast Cancer Patients With Recurrence and Metastasis After Surgery",N/A,UNKNOWN,200
NCT03988673,"Comparison of Explicit  Implicit and no Values Clarification Decision Aids for Men Considering Prostate Cancer Screening",NA,UNKNOWN,276
NCT05328973,"Intraoperative Aromatherapy Versus Placebo for Port-a-Cath Placement Under Monitored Anesthesia Care. A Randomized Controlled Trial",PHASE2,COMPLETED,70
NCT06238973,"Controlled Hypotension in Rhinoplasty and Septoplasty: Incidence of Cognitive Dysfunction and Delirium",NA,COMPLETED,70
NCT01349569,"Allogeneic GM-CSF Vaccine and Lenalidomide in Treating Myeloma Patients With Near Complete Remission",PHASE2,COMPLETED,19
NCT01848769,"Clinical Pharmacology Study of CHF1535 pMDI 50/6 µg Versus The Free Combination In Asthmatic Children 5-11 Years Old",PHASE2,COMPLETED,20
NCT02130869,"A Pilot Study of Immunotherapy Including Haploidentical NK Cell Infusion Following CD133+ Positively-Selected Autologous Hematopoietic Stem Cells in Children With High Risk Solid Tumors or Lymphomas",PHASE1,COMPLETED,8
NCT02869269,"A Study of Circulating Immune Cell Activity Changes in Blood of Colorectal Cancer Patients",N/A,COMPLETED,67
NCT01296269,"Effects of Intranasal Oxytocin and Vasopressin on Social Behavior",NA,UNKNOWN,150
NCT05696483,"Phase 1 Study of OLX-07010 in Healthy Adult and Elderly Participants",PHASE1,ENROLLING_BY_INVITATION,88
NCT05571683,"Cerebral Oxymeter and End Tidal Carbondioxide Values Under Surgical Drapes With and Without Past COVID-19 Infection",N/A,COMPLETED,80
NCT06690983,"Tau PET/CT in Various Tau-Related Disease Patients",N/A,RECRUITING,500
NCT07067983,"Clinical Evaluation of GRAPE Model for Gastric Cancer Screening",N/A,RECRUITING,1000000
NCT00370383,"A Study Comparing Sequential Satraplatin & Erlotinib to Erlotinib in Unresectable Stage 3/4 Non-small-cell Lung Cancer (NSCLC)",PHASE2,COMPLETED,100
NCT01479283,"Prophylactic Antibiotic Regimens in Tumor Surgery (PARITY)",PHASE3,COMPLETED,602
NCT01319383,"The Effect of Vorinostat on HIV RNA Expression in the Resting CD4+ T Cells of HIV+ Pts on Stable ART",PHASE1 PHASE2,COMPLETED,25
NCT05047783,"Masitinib in Patients With Symptomatic Mild to Moderate COVID-19",PHASE2,UNKNOWN,78
NCT02272283,"Optical Coherence Tomography Guided Percutaneous Coronary Intervention With Stent Implantation",NA,COMPLETED,100
NCT05416983,"Developing a Shared Decision Making Tool for Patients With Surgically Removed Non-small Cell Lung Cancer",N/A,COMPLETED,37
NCT01961141,"Evaluation of Lung Doppler Signals in Patients Presenting to EMD",N/A,WITHDRAWN,N/A
NCT00492141,"Aerosol L9-NC and Temozolomide in Ewing's Sarcoma",PHASE1 PHASE2,COMPLETED,10
NCT02980341,"Phase I/II Study of U3-1402 in Subjects With Human Epidermal Growth Factor Receptor 3 (HER3) Positive Metastatic Breast Cancer",PHASE1 PHASE2,COMPLETED,182
NCT02317341,"Effect of Ketamine on Fatigue Following Cancer Therapy",EARLY_PHASE1,TERMINATED,2
NCT02327741,"Efficacy of Long Term Plavix Therapy Post Angioplasty",NA,COMPLETED,1010
NCT05030441,"Ivosidenib for Patients With Clonal Cytopenia of Undetermined Significance and Mutations in IDH1",PHASE2,ACTIVE_NOT_RECRUITING,20
NCT03991741,"Adoptive Cell Transfer of Autologous Tumor Infiltrating Lymphocytes and High-Dose Interleukin 2 in Select Solid Tumors",PHASE1,TERMINATED,3
NCT02171741,"Dose Escalation Trial of BIBW 2992 Administration in Combination With Docetaxel in Patients With Advanced Solid Tumors",PHASE1,COMPLETED,31
NCT06279741,"Safety and Efficacy of MSC-EVs in the Prevention of BPD in Extremely Preterm Infants",PHASE1 PHASE2,RECRUITING,265
NCT04761354,"Predicting Reduction of Hypertension After Adrenalectomy for Primary Aldosteronism: a Multicenter Analysis",N/A,COMPLETED,514
NCT03983954,"Naptumomab Estafenatox in Combination With Durvalumab in Subjects With Selected Advanced or Metastatic Solid Tumor  Including a Cohort Expansion in Esophageal Cancer.",PHASE1,ACTIVE_NOT_RECRUITING,120
NCT05255354,"Optimizing ctDNA-based MRD Assessment in DLBCL  MCL  and FL Patients Undergoing CAR Therapy",N/A,RECRUITING,300
NCT04254354,"Transgender Men  Non-binary Persons and Testosterone Treatment BODY IDENTITY CLINIC",N/A,RECRUITING,200
NCT06079554,"Microbiota and Metabolomics of Intestinal Type of Gastric Cancer",N/A,RECRUITING,32
NCT07366905,"Clinical Observation of Bupivacaine Liposome for Lower Extremity Nerve Block",PHASE2,NOT_YET_RECRUITING,60
NCT03672305,"Clinical Study on the Efficacy and Safety of c-Met/PD-L1 CAR-T Cell Injection in the Treatment of HCC",EARLY_PHASE1,UNKNOWN,50
NCT01233505,"Veliparib  Oxaliplatin  and Capecitabine in Treating Patients With Advanced Solid Tumors",PHASE1,TERMINATED,16
NCT03039205,"Platelet Aggregation in Patients With Coronary Artery Disease and Kidney Dysfunction Taking Clopidogrel or Ticagrelor",PHASE2,COMPLETED,90
NCT05969405,"Comparison of Prognosis in Endometrial Cancer Treated With Different Surgical Methods: Laparoscopy  Robotic-assisted Laparoscopy and Laparotomy",N/A,UNKNOWN,400
NCT05549505,"A Trial Using ARV-471 or Anastrozole in Post-Menopausal Women With Breast Cancer Prior to Surgery",PHASE2,COMPLETED,152
NCT03770273,"Safety and Efficacy of Subcutaneous Sarilumab in Improving the Quality of Life in People With Indolent Systemic Mastocytosis",PHASE2,COMPLETED,21
NCT03813173,"Central Cervical Dissection for Clinical Node Negative Papillary Thyroid Carcinoma",NA,NOT_YET_RECRUITING,6000
NCT06576505,"Immunological Mechanisms in Sarcoidosis",N/A,RECRUITING,5000
NCT07298005,"Sonlicromanol in Post-COVID",PHASE2,NOT_YET_RECRUITING,80
NCT07049705,"Factors Influencing Bradycardia During Spinal Anesthesia in Obstetric Patients Undergoing Cesarean Section",N/A,ACTIVE_NOT_RECRUITING,289
NCT06636773,"Comparision of Aerobic Exercise to Aerobic Plus Yoga Exercise for Weight Loss in Adults With Overweight or Obesity.",NA,RECRUITING,290
NCT05245994,"An Open Label  Multicenter Phase 2 Study of Durvalumab (MEDI4736) + Olaparib as Maintenance Therapy in Chinese",PHASE2,UNKNOWN,60
